OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,PreparationStartDate,ProviderName
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00201607,Field Msr/Obs,Water,,2015-03-10,16:05:00,EST,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_3960,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,9.25,mg/L,,Final,,Actual,,,,,,,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,https://www.nemi.gov/methods/method_summary/9812/,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00199469,Quality Control Field Replicate Msr/Obs,Water,,2015-02-03,10:50:00,EST,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_14_5147,ph strip measured 5 to 6…I do not believe Quanta was working correctly,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,12.2,mg/L,,Final,,Actual,,,,,,,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,https://www.nemi.gov/methods/method_summary/9812/,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00201602,Field Msr/Obs,Water,,2015-03-10,13:35:00,EST,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_3891,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,10.45,mg/L,,Final,,Actual,,,,,,,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,https://www.nemi.gov/methods/method_summary/9812/,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00206761,Field Msr/Obs,Water,,2015-12-17,15:45:00,EST,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_3960,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,9.09,mg/L,,Final,,Actual,,,,,,,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,https://www.nemi.gov/methods/method_summary/9812/,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00206751,Field Msr/Obs,Water,,2015-12-14,16:00:00,EST,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_3960,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,8.77,mg/L,,Final,,Actual,,,,,,,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,https://www.nemi.gov/methods/method_summary/9812/,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00212103,Field Msr/Obs,Water,,2015-12-17,14:20:00,EST,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_3934,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,9.65,mg/L,,Final,,Actual,,,,,,,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,https://www.nemi.gov/methods/method_summary/9812/,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00206739,Field Msr/Obs,Water,,2015-12-08,13:50:00,EST,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_4329,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,10.27,mg/L,,Final,,Actual,,,,,,,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,https://www.nemi.gov/methods/method_summary/9812/,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00206760,Field Msr/Obs,Water,,2015-12-17,15:15:00,EST,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_3945,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,11.12,mg/L,,Final,,Actual,,,,,,,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,https://www.nemi.gov/methods/method_summary/9812/,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00206756,Field Msr/Obs,Water,,2015-12-17,13:40:00,EST,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_3891,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,9.63,mg/L,,Final,,Actual,,,,,,,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,https://www.nemi.gov/methods/method_summary/9812/,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00206677,Field Msr/Obs,Water,,2015-12-03,14:20:00,EST,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_3934,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,9.56,mg/L,,Final,,Actual,,,,,,,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,https://www.nemi.gov/methods/method_summary/9812/,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00206750,Field Msr/Obs,Water,,2015-12-14,15:30:00,EST,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_3945,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,8.49,mg/L,,Final,,Actual,,,,,,,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,https://www.nemi.gov/methods/method_summary/9812/,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00201604,Field Msr/Obs,Water,,2015-03-10,06:00:00,EST,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_3934,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,8.14,mg/L,,Final,,Actual,,,,,,,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,https://www.nemi.gov/methods/method_summary/9812/,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00201631,Field Msr/Obs,Water,,2015-03-18,15:40:00,EST,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_3945,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,9.14,mg/L,,Final,,Actual,,,,,,,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,https://www.nemi.gov/methods/method_summary/9812/,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00212091,Field Msr/Obs,Water,,2015-12-14,14:15:00,EST,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_3891,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,8.77,mg/L,,Final,,Actual,,,,,,,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,https://www.nemi.gov/methods/method_summary/9812/,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00201462,Field Msr/Obs,Water,,2015-02-18,13:55:00,EST,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_3891,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,11.53,mg/L,,Final,,Actual,,,,,,,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,https://www.nemi.gov/methods/method_summary/9812/,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00212095,Field Msr/Obs,Water,,2015-12-14,15:30:00,EST,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_3945,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,8.49,mg/L,,Final,,Actual,,,,,,,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,https://www.nemi.gov/methods/method_summary/9812/,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00201629,Field Msr/Obs,Water,,2015-03-18,14:40:00,EST,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_3934,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,9.56,mg/L,,Final,,Actual,,,,,,,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,https://www.nemi.gov/methods/method_summary/9812/,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00212104,Field Msr/Obs,Water,,2015-12-17,14:45:00,EST,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_4329,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,9.4,mg/L,,Final,,Actual,,,,,,,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,https://www.nemi.gov/methods/method_summary/9812/,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00206741,Field Msr/Obs,Water,,2015-12-08,14:45:00,EST,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_3960,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,9.78,mg/L,,Final,,Actual,,,,,,,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,https://www.nemi.gov/methods/method_summary/9812/,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00212086,Field Msr/Obs,Water,,2015-12-08,14:45:00,EST,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_3960,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,9.78,mg/L,,Final,,Actual,,,,,,,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,https://www.nemi.gov/methods/method_summary/9812/,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00201467,Field Msr/Obs,Water,,2015-02-18,16:40:00,EST,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_3960,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,10.67,mg/L,,Final,,Actual,,,,,,,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,https://www.nemi.gov/methods/method_summary/9812/,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00206758,Field Msr/Obs,Water,,2015-12-17,14:20:00,EST,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_3934,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,9.65,mg/L,,Final,,Actual,,,,,,,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,https://www.nemi.gov/methods/method_summary/9812/,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00212096,Field Msr/Obs,Water,,2015-12-14,16:00:00,EST,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_3960,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,8.77,mg/L,,Final,,Actual,,,,,,,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,https://www.nemi.gov/methods/method_summary/9812/,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00207124,Field Msr/Obs,Water,,2015-12-01,09:05:00,EST,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_14_4565,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,8.48,mg/L,,Final,,Actual,,,,,,,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,https://www.nemi.gov/methods/method_summary/9812/,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00207138,Quality Control Field Replicate Msr/Obs,Water,,2015-12-01,00:00:00,EST,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_14_5148,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,9.01,mg/L,,Final,,Actual,,,,,,,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,https://www.nemi.gov/methods/method_summary/9812/,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00206748,Field Msr/Obs,Water,,2015-12-14,14:45:00,EST,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_3934,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,8.92,mg/L,,Final,,Actual,,,,,,,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,https://www.nemi.gov/methods/method_summary/9812/,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00212094,Field Msr/Obs,Water,,2015-12-14,15:00:00,EST,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_4329,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,8.56,mg/L,,Final,,Actual,,,,,,,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,https://www.nemi.gov/methods/method_summary/9812/,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00201620,Field Msr/Obs,Water,,2015-03-12,15:00:00,EST,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_4329,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,8.94,mg/L,,Final,,Actual,,,,,,,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,https://www.nemi.gov/methods/method_summary/9812/,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00201384,Field Msr/Obs,Water,,2015-01-13,09:20:00,EST,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_14_4565,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,10.79,mg/L,,Final,,Actual,,,,,,,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,https://www.nemi.gov/methods/method_summary/9812/,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00201622,Field Msr/Obs,Water,,2015-03-12,16:00:00,EST,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_3960,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,9.25,mg/L,,Final,,Actual,,,,,,,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,https://www.nemi.gov/methods/method_summary/9812/,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00245759,Field Msr/Obs,Water,,2015-10-16,10:10:00,EDT,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_4329,,,,,GA_005,GA EPD,WPMP Macroinvertebrate Assessment SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,8.1,mg/L,,Final,,Actual,,,,,,,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,https://www.nemi.gov/methods/method_summary/9812/,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00201410,Field Msr/Obs,Water,,2015-01-21,10:30:00,EST,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_14_4565,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,10.69,mg/L,,Final,,Actual,,,,,,,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,https://www.nemi.gov/methods/method_summary/9812/,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00201606,Field Msr/Obs,Water,,2015-03-10,15:30:00,EST,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_3945,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,9.03,mg/L,,Final,,Actual,,,,,,,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,https://www.nemi.gov/methods/method_summary/9812/,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00201606,Field Msr/Obs,Water,,2015-03-10,15:30:00,EST,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_3945,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,8.78,mg/L,,Final,,Actual,,,,,,,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,https://www.nemi.gov/methods/method_summary/9812/,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00206746,Field Msr/Obs,Water,,2015-12-14,14:15:00,EST,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_3891,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,8.77,mg/L,,Final,,Actual,,,,,,,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,https://www.nemi.gov/methods/method_summary/9812/,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00212101,Field Msr/Obs,Water,,2015-12-17,13:40:00,EST,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_3891,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,9.63,mg/L,,Final,,Actual,,,,,,,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,https://www.nemi.gov/methods/method_summary/9812/,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00201621,Field Msr/Obs,Water,,2015-03-12,15:30:00,EST,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_3945,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,8.78,mg/L,,Final,,Actual,,,,,,,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,https://www.nemi.gov/methods/method_summary/9812/,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00201466,Field Msr/Obs,Water,,2015-02-18,16:00:00,EST,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_3945,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,11.15,mg/L,,Final,,Actual,,,,,,,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,https://www.nemi.gov/methods/method_summary/9812/,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00201464,Field Msr/Obs,Water,,2015-02-18,14:40:00,EST,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_3934,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,10.51,mg/L,,Final,,Actual,,,,,,,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,https://www.nemi.gov/methods/method_summary/9812/,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00212023,Field Msr/Obs,Water,,2015-12-03,14:20:00,EST,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_3934,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,9.56,mg/L,,Final,,Actual,,,,,,,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,https://www.nemi.gov/methods/method_summary/9812/,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00212093,Field Msr/Obs,Water,,2015-12-14,14:45:00,EST,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_3934,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,8.92,mg/L,,Final,,Actual,,,,,,,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,https://www.nemi.gov/methods/method_summary/9812/,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00201465,Field Msr/Obs,Water,,2015-02-18,15:20:00,EST,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_4329,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,10.59,mg/L,,Final,,Actual,,,,,,,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,https://www.nemi.gov/methods/method_summary/9812/,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00201605,Field Msr/Obs,Water,,2015-03-10,14:55:00,EST,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_4329,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,8.94,mg/L,,Final,,Actual,,,,,,,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,https://www.nemi.gov/methods/method_summary/9812/,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00201386,Field Msr/Obs,Water,,2015-01-13,08:20:00,EST,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_14_5148,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,10.82,mg/L,,Final,,Actual,,,,,,,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,https://www.nemi.gov/methods/method_summary/9812/,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00206759,Field Msr/Obs,Water,,2015-12-17,14:45:00,EST,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_4329,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,9.4,mg/L,,Final,,Actual,,,,,,,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,https://www.nemi.gov/methods/method_summary/9812/,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00201617,Field Msr/Obs,Water,,2015-03-12,13:46:00,EST,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_3891,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,10.45,mg/L,,Final,,Actual,,,,,,,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,https://www.nemi.gov/methods/method_summary/9812/,,,,,,,,STORET
